A,N*,N1,N2
77.0,57.89473684210526,54.81731323759233,54.85762746710526
78.0,58.64661654135338,55.55010623820205,55.58021029135338
79.0,59.3984962406015,56.28024820940058,56.3125587406015
80.0,60.150375939849624,57.011991940789144,57.044907189849624
81.0,60.90225563909774,57.74510996871461,57.76749001409774
82.0,61.65413533834586,58.47760367619194,58.49983846334586
83.0,62.40601503759398,59.21020966386551,59.23218691259398
84.0,63.1578947368421,59.94107092348655,59.9645353618421
85.0,63.909774436090224,60.673730342170195,60.687118186090224
86.0,64.66165413533834,61.406458889585636,61.41946663533834
87.0,65.41353383458646,62.13937042518149,62.15181508458646
88.0,66.16541353383458,62.872544394691225,62.88416353383458
89.0,66.9172932330827,63.604008733661274,63.6165119830827
90.0,67.66917293233082,64.33771103430018,64.33909480733082
91.0,68.42105263157895,65.07049333663035,65.07144325657895
92.0,69.17293233082707,65.80331626197867,65.80379170582707
93.0,69.92481203007519,66.53665383584854,66.53614015507519
94.0,70.67669172932331,67.26991783327104,67.26848860432331
95.0,71.42857142857143,68.00303696707734,68.00083705357143
96.0,72.18045112781955,68.73633003232426,68.72341987781955
97.0,72.93233082706766,69.46940961238359,69.45576832706766
98.0,73.68421052631578,70.20373575933742,70.18811677631578
99.0,74.4360902255639,70.93721242613691,70.9204652255639
100.0,75.18796992481202,71.67093836236079,71.65281367481202
101.0,75.93984962406014,72.404907955379,72.38516212406014
102.0,76.69172932330827,73.13780861920208,73.11751057330827
103.0,77.44360902255639,73.87203784902084,73.84985902255639
104.0,78.19548872180451,74.60571384708247,74.58220747180451
105.0,78.94736842105263,75.34052178678341,75.31455592105263
106.0,79.69924812030075,76.07374059463837,76.04690437030075
107.0,80.45112781954887,76.80787124429305,76.77925281954887
108.0,81.203007518797,77.542354779711,77.511601268797
109.0,81.9548872180451,78.27649883781139,78.2439497180451
110.0,82.70676691729322,79.01151765202125,78.97629816729322
111.0,83.45864661654134,79.74662355470151,79.70864661654134
112.0,84.21052631578947,80.4799775384688,80.44099506578947
113.0,84.96240601503759,81.21442701522035,81.18310914003759
114.0,85.71428571428571,81.94905839959794,81.91545758928571
115.0,86.46616541353383,82.68469946632086,82.64780603853383
116.0,87.21804511278195,83.4193568433387,83.38015448778195
117.0,87.96992481203007,84.15377092037089,84.11250293703007
118.0,88.7218045112782,84.88820561355364,84.8448513862782
119.0,89.47368421052632,85.62348310390242,85.57719983552632
120.0,90.22556390977444,86.35939975400589,86.31931390977444
121.0,90.97744360902256,87.09337250231435,87.05166235902256
122.0,91.72932330827066,87.82957430188407,87.78401080827066
123.0,92.48120300751879,88.56446708836364,88.51635925751879
124.0,93.23308270676691,89.30018258494444,89.25847333176691
125.0,93.98496240601503,90.03593700816246,89.99082178101503
126.0,94.73684210526315,90.77036658676593,90.72317023026315
127.0,95.48872180451127,91.50711877078909,91.45551867951127
128.0,96.2406015037594,92.24166578269076,92.1878671287594
129.0,96.99248120300751,92.9782772924626,92.92998120300751
130.0,97.74436090225564,93.71395542581071,93.66232965225564
131.0,98.49624060150376,94.44952277515824,94.39467810150376
132.0,99.24812030075188,95.1860728435675,95.12702655075188
133.0,100.0,95.92163705539151,95.869140625
134.0,100.75187969924812,96.65759937672367,96.60148907424812
135.0,101.50375939849623,97.39369809379285,97.33383752349623
136.0,102.25563909774435,98.12919896527926,98.07595159774435
137.0,103.00751879699247,98.86667512765915,98.80830004699247
138.0,103.75939849624059,99.60286069583948,99.54064849624059
139.0,104.51127819548871,100.33907117966646,100.28276257048871
140.0,105.26315789473684,101.07564713288882,101.01511101973684
141.0,106.01503759398496,101.81113152462316,101.74745946898496
142.0,106.76691729323308,102.54855522423847,102.48957354323308
143.0,107.5187969924812,103.28519916452706,103.2219219924812
144.0,108.27067669172932,104.02143621293861,103.96403606672932
145.0,109.02255639097744,104.75784163321877,104.69638451597744
146.0,109.77443609022556,105.49463459741152,105.43849859022556
147.0,110.52631578947368,106.23156568962874,106.17084703947368
148.0,111.27819548872179,106.96858508932132,106.90319548872179
149.0,112.03007518796991,107.70550226514989,107.64530956296991
150.0,112.78195488721803,108.44186745707553,108.37765801221803
