A,N*,N1,N2
127.0,193.04,201.51185226495258,201.00875
128.0,194.55999999999997,203.04849180351297,202.55804687499997
129.0,196.07999999999998,204.6204335386856,204.16593749999998
130.0,197.6,206.16165478000303,205.74453125
131.0,199.11999999999998,207.70486430600022,207.28406249999998
132.0,200.64,209.28216374431827,208.989609375
133.0,202.16,210.7964182302774,210.42171875
134.0,203.67999999999998,212.38056040645154,212.21515624999998
135.0,205.2,213.90087693933813,213.627734375
136.0,206.72,215.4683698916091,215.401640625
137.0,208.23999999999998,216.99412728025584,216.81421874999998
138.0,209.76,218.55913268153785,218.66625
139.0,211.27999999999997,220.09695264312134,220.04953124999997
140.0,212.79999999999998,221.64317219585388,221.89179687499998
141.0,214.32,223.1990580388324,223.333671875
142.0,215.83999999999997,224.71147454133236,224.95132812499997
143.0,217.35999999999999,226.29402834038126,226.79359374999999
144.0,218.88,227.7968210173328,228.069453125
145.0,220.39999999999998,229.37022061924176,230.15585937499998
146.0,221.92,230.8864969677845,231.45125
147.0,223.44,232.45350188881048,233.430234375
148.0,224.95999999999998,233.9657993628309,234.61820312499998
149.0,226.48,235.52949016085083,236.470234375
150.0,227.99999999999997,237.0604608558646,237.92187499999997
