A,N*,N1,N2
45.0,29.605263157894736,27.006428616082747,26.988075657894736
46.0,30.263157894736842,27.610744111787458,27.587376644736842
47.0,30.92105263157895,28.215455072097267,28.19644325657895
48.0,31.57894736842105,28.820895379704893,28.79574424342105
49.0,32.23684210526316,29.426834728883364,29.404810855263158
50.0,32.89473684210526,30.033757520208997,30.00411184210526
51.0,33.55263157894737,30.640843463011496,30.61317845394737
52.0,34.21052631578947,31.248762191965398,31.222245065789473
53.0,34.868421052631575,31.857931977481538,31.831311677631575
54.0,35.526315789473685,32.46695615231983,32.440378289473685
55.0,36.18421052631579,33.07766573974206,33.04944490131579
56.0,36.8421052631579,33.68888969605011,33.6585115131579
57.0,37.5,34.300276832887945,34.27734375
58.0,38.1578947368421,34.9117106241915,34.8961759868421
59.0,38.81578947368421,35.52231241690759,35.52477384868421
60.0,39.473684210526315,36.13137811624733,36.153371710526315
61.0,40.13157894736842,36.740106223353635,36.79173519736842
62.0,40.78947368421053,37.34250480768435,37.43986430921053
63.0,41.44736842105263,37.94394629776655,38.09775904605263
64.0,42.10526315789474,38.543522488406005,38.78495065789474
65.0,42.76315789473684,39.14490529376891,39.49167351973684
66.0,43.421052631578945,39.748167454796665,40.237458881578945
67.0,44.078947368421055,40.351247433331395,41.002775493421055
68.0,44.73684210526316,40.954948251280946,41.75832648026316
69.0,45.39473684210526,41.561265454820244,42.47481496710526
70.0,46.05263157894737,42.16476047186681,43.17177220394737
71.0,46.71052631578947,42.77000266272375,43.84919819078947
72.0,47.368421052631575,43.37481321951937,44.507092927631575
73.0,48.026315789473685,43.982459207392864,45.155222039473685
74.0,48.68421052631579,44.58389893095101,45.80335115131579
75.0,49.3421052631579,45.194484828593744,46.4417146381579
76.0,50.0,45.800674880442735,47.0703125
77.0,50.6578947368421,46.40724895022865,47.6989103618421
78.0,51.31578947368421,47.015276914897505,48.31774259868421
79.0,51.973684210526315,47.623203051931625,48.946340460526315
80.0,52.63157894736842,48.23189705820925,49.56517269736842
81.0,53.28947368421053,48.835606796285894,50.18400493421053
82.0,53.94736842105263,49.45634812957641,50.80283717105263
83.0,54.60526315789473,50.04884351157032,51.41190378289473
84.0,55.26315789473684,50.690688341719614,52.03073601973684
85.0,55.921052631578945,51.258671092346745,52.639802631578945
86.0,56.578947368421055,51.94871194143225,53.258634868421055
87.0,57.23684210526316,52.44737667962167,53.86770148026316
88.0,57.89473684210526,53.322562850000196,54.47676809210526
89.0,58.55263157894737,53.54116585993841,55.08583470394737
90.0,59.21052631578947,55.37436500504038,55.69490131578947
91.0,59.868421052631575,55.427375980264856,56.313733552631575
92.0,60.526315789473685,55.477188691382125,56.922800164473685
93.0,61.18421052631579,57.14556179713608,57.53186677631579
94.0,61.8421052631579,57.24807172501582,58.1409333881579
95.0,62.5,57.381145629575116,58.75
96.0,63.1578947368421,59.258207691847915,59.3590666118421
97.0,63.81578947368421,59.45842123331272,59.96813322368421
98.0,64.47368421052632,59.65668687251522,60.586965460526315
99.0,65.13157894736842,60.057239237463165,61.196032072368425
100.0,65.78947368421052,61.14103834653261,61.80509868421052
101.0,66.44736842105263,61.79893308337472,62.42393092105263
102.0,67.10526315789474,62.45682782021683,63.03299753289474
103.0,67.76315789473684,63.114722557058926,63.642064144736835
104.0,68.42105263157895,63.54271392927542,64.26089638157895
105.0,69.07894736842105,64.14488884187782,64.87972861842105
106.0,69.73684210526315,64.82797312250952,65.49856085526315
107.0,70.39473684210526,65.47383143274958,66.11739309210526
108.0,71.05263157894737,66.14737424098702,66.73622532894737
109.0,71.71052631578948,66.81079898246068,67.36482319078948
110.0,72.36842105263158,67.47504198049751,67.99342105263158
111.0,73.02631578947368,68.12902489186521,68.62201891447368
112.0,73.6842105263158,68.78440844831691,69.2701480263158
113.0,74.34210526315789,69.44490871305874,69.91827713815789
114.0,75.0,70.1041382529969,70.5859375
115.0,75.65789473684211,70.7640888636949,71.26336348684211
116.0,76.3157894736842,71.41850912178175,71.9798519736842
117.0,76.97368421052632,72.0635011446446,72.74516858552632
118.0,77.63157894736842,72.715635335066,73.53978207236842
119.0,78.28947368421052,73.3641826340364,74.28556743421052
120.0,78.94736842105263,74.01219387996936,74.99229029605263
121.0,79.60526315789474,74.65611642728314,75.66971628289474
122.0,80.26315789473684,75.29627961564742,76.33737664473684
123.0,80.92105263157895,75.93553219257677,76.98550575657895
124.0,81.57894736842105,76.57563659360073,77.62386924342105
125.0,82.23684210526315,77.21592787636082,78.26223273026315
126.0,82.89473684210526,77.85156996365635,78.89083059210526
127.0,83.55263157894737,78.48307625862674,79.51942845394737
128.0,84.21052631578948,79.11792200933846,80.14802631578948
129.0,84.86842105263158,79.7514733525277,80.76685855263158
130.0,85.52631578947368,80.37965944060429,81.38569078947368
131.0,86.1842105263158,81.00868222591599,82.0142886513158
132.0,86.84210526315789,81.63830828706162,82.63312088815789
133.0,87.5,82.2636506830817,83.2421875
134.0,88.15789473684211,82.89145956384348,83.86101973684211
135.0,88.8157894736842,83.51456656418716,84.4798519736842
136.0,89.47368421052632,84.14355522701874,85.08891858552632
137.0,90.13157894736842,84.76791913324365,85.70775082236842
138.0,90.78947368421052,85.39377449679364,86.32658305921052
139.0,91.44736842105263,86.0202366411307,86.93564967105263
140.0,92.10526315789474,86.65695419009754,87.55448190789474
141.0,92.76315789473684,87.28110503496579,88.16354851973684
142.0,93.42105263157895,87.91852910768418,88.78238075657895
143.0,94.07894736842105,88.54150921947401,89.39144736842105
144.0,94.73684210526315,89.16633645904851,90.01027960526315
145.0,95.39473684210526,89.7948014409494,90.61934621710526
146.0,96.05263157894737,90.42021629440272,91.23817845394737
147.0,96.71052631578947,91.04244694072581,91.84724506578947
148.0,97.36842105263158,91.67278642786879,92.46607730263158
149.0,98.02631578947368,92.29644978636206,93.08490953947368
150.0,98.6842105263158,92.92933062638468,93.7037417763158
