A,N*,N1,N2
12.5,8.223684210526315,6.484392629555461,6.827199835526315
13.0,8.552631578947368,6.8170984954482305,7.175678453947368
13.5,8.881578947368421,7.354162189699261,7.514391447368421
14.0,9.210526315789474,7.519294076620831,7.833573190789474
14.5,9.539473684210526,8.013569603259603,8.152754934210526
15.0,9.868421052631579,8.193897238938526,8.462171052631579
15.5,10.197368421052632,8.630561532124604,8.761821546052632
16.0,10.526315789473685,8.84789981791079,9.061472039473685
16.5,10.855263157894736,9.224910265756362,9.361122532894736
17.0,11.18421052631579,9.485100481913303,9.66077302631579
17.5,11.513157894736842,9.815012108297543,9.960423519736842
18.0,11.842105263157894,10.102602760389207,10.260074013157894
18.5,12.171052631578947,10.407666972043828,10.559724506578947
19.0,12.5,10.708691981071523,10.859375
19.5,12.828947368421053,11.005036640149816,11.168791118421053
20.0,13.157894736842104,11.30534035848066,11.478207236842104
20.5,13.486842105263158,11.606391404479272,11.787623355263158
21.0,13.81578947368421,11.909409593283275,12.10680509868421
21.5,14.144736842105264,12.210267964762219,12.425986842105264
22.0,14.473684210526315,12.519468287442315,12.745168585526315
22.5,14.802631578947368,12.831937479151973,13.064350328947368
23.0,15.131578947368421,13.139313515876742,13.383532072368421
23.5,15.460526315789474,13.46217709664517,13.702713815789474
24.0,15.789473684210526,13.763507102028553,14.012129934210526
24.5,16.11842105263158,14.120584671294232,14.331311677631579
25.0,16.44736842105263,14.36582765339478,14.64072779605263
26.0,17.105263157894736,15.098284967370573,15.259560032894736
27.0,17.763157894736842,15.628409203623931,15.878392269736842
28.0,18.42105263157895,16.34671473792641,16.50699013157895
29.0,19.07894736842105,16.894060271288147,17.12582236842105
30.0,19.736842105263158,17.58221362015009,17.754420230263158
31.0,20.394736842105264,18.15210548209412,18.373252467105264
32.0,21.05263157894737,18.82574357234985,19.00185032894737
33.0,21.710526315789473,19.418358583168413,19.640213815789473
34.0,22.36842105263158,20.085250989677228,20.26881167763158
35.0,23.026315789473685,20.68701752413672,20.897409539473685
36.0,23.684210526315788,21.34904775324112,21.516241776315788
37.0,24.342105263157894,21.958819650303024,22.144839638157894
38.0,25.0,22.604796585119324,22.7734375
39.0,25.657894736842106,23.22271918902641,23.402035361842106
40.0,26.31578947368421,23.863491506750723,24.03063322368421
41.0,26.973684210526315,24.489730069126757,24.659231085526315
42.0,27.63157894736842,25.12773264093493,25.28782894736842
43.0,28.289473684210527,25.755132128454598,25.916426809210527
44.0,28.94736842105263,26.392184162384876,26.54502467105263
45.0,29.605263157894736,27.02097919051402,27.173622532894736
46.0,30.263157894736842,27.6583389639218,27.802220394736842
47.0,30.92105263157895,28.288520974564843,28.43081825657895
48.0,31.57894736842105,28.92348884649484,29.05941611842105
49.0,32.23684210526316,29.555671610364925,29.688013980263158
50.0,32.89473684210526,30.190099638081666,30.31661184210526
51.0,33.55263157894737,30.821671072485262,30.94520970394737
52.0,34.21052631578947,31.4596330266228,31.583573190789473
53.0,34.868421052631575,32.09328969874616,32.212171052631575
54.0,35.526315789473685,32.72753856574363,32.840768914473685
55.0,36.18421052631579,33.360415697083944,33.46936677631579
56.0,36.8421052631579,33.994880030037464,34.0979646381579
57.0,37.5,34.627563141686494,34.7265625
58.0,38.1578947368421,35.26207663011108,35.3649259868421
59.0,38.81578947368421,35.89820670453469,35.99352384868421
60.0,39.473684210526315,36.53155127353462,36.622121710526315
61.0,40.13157894736842,37.16734530412031,37.25071957236842
62.0,40.78947368421053,37.800480060458185,37.88908305921053
63.0,41.44736842105263,38.43443074544369,38.51768092105263
64.0,42.10526315789474,39.07141377893352,39.15604440789474
65.0,42.76315789473684,39.70596737941784,39.78464226973684
66.0,43.421052631578945,40.34211103544621,40.413240131578945
67.0,44.078947368421055,40.97612583159851,41.041837993421055
68.0,44.73684210526316,41.61160262884169,41.68020148026316
69.0,45.39473684210526,42.24889184493381,42.30879934210526
70.0,46.05263157894737,42.883639924522114,42.94716282894737
71.0,46.71052631578947,43.52002395222719,43.57576069078947
72.0,47.368421052631575,44.15674331403182,44.214124177631575
73.0,48.026315789473685,44.79061153706144,44.842722039473685
74.0,48.68421052631579,45.42858660948787,45.48108552631579
75.0,49.3421052631579,46.063771844535964,46.1096833881579
76.0,50.0,46.70028988110542,46.73828125
77.0,50.6578947368421,47.33629923466739,47.3766447368421
78.0,51.31578947368421,47.97329386238006,48.00524259868421
79.0,51.973684210526315,48.609226807523626,48.643606085526315
80.0,52.63157894736842,49.245175639957466,49.27220394736842
81.0,53.28947368421053,49.88238807271152,49.91056743421053
82.0,53.94736842105263,50.51804090884712,50.54893092105263
83.0,54.60526315789473,51.15668154860306,51.17752878289473
84.0,55.26315789473684,51.79217155571213,51.81589226973684
85.0,55.921052631578945,52.429116030474056,52.444490131578945
86.0,56.578947368421055,53.06640172483944,53.082853618421055
87.0,57.23684210526316,53.70340180307804,53.71145148026316
88.0,57.89473684210526,54.34106782361277,54.34981496710526
89.0,58.55263157894737,54.97881795759705,54.98817845394737
90.0,59.21052631578947,55.616504881263175,55.61677631578947
91.0,59.868421052631575,56.25397390462623,56.255139802631575
92.0,60.526315789473685,56.89070104101192,56.893503289473685
93.0,61.18421052631579,57.527871285604405,57.52210115131579
94.0,61.8421052631579,58.16589129375022,58.1604646381579
95.0,62.5,58.80512114718667,58.798828125
96.0,63.1578947368421,59.44297771509255,59.4274259868421
97.0,63.81578947368421,60.08098426177697,60.06578947368421
98.0,64.47368421052632,60.71721765904278,60.704152960526315
99.0,65.13157894736842,61.35645999305071,61.342516447368425
100.0,65.78947368421052,61.995455572690155,61.98087993421052
101.0,66.44736842105263,62.633302087402996,62.60947779605263
102.0,67.10526315789474,63.27155524660047,63.24784128289474
103.0,67.76315789473684,63.90981839263844,63.886204769736835
104.0,68.42105263157895,64.54897886580443,64.52456825657895
105.0,69.07894736842105,65.18797996713754,65.16293174342105
106.0,69.73684210526315,65.82671564804912,65.80129523026315
107.0,70.39473684210526,66.46438395395873,66.43965871710526
108.0,71.05263157894737,67.103727491966,67.07802220394737
109.0,71.71052631578948,67.74279094176951,67.71638569078948
110.0,72.36842105263158,68.38314698409246,68.35474917763158
111.0,73.02631578947368,69.021907559991,68.99311266447368
112.0,73.6842105263158,69.66071792544673,69.6314761513158
113.0,74.34210526315789,70.30007143019633,70.26983963815789
114.0,75.0,70.93859563775044,70.908203125
115.0,75.65789473684211,71.58043490430768,71.54656661184211
116.0,76.3157894736842,72.2190515202262,72.1849300986842
117.0,76.97368421052632,72.85831490244715,72.82329358552632
118.0,77.63157894736842,73.4983230568224,73.46165707236842
119.0,78.28947368421052,74.13828384023333,74.10002055921052
120.0,78.94736842105263,74.77856143147466,74.73838404605263
121.0,79.60526315789474,75.41920451126163,75.37674753289474
122.0,80.26315789473684,76.05818318683251,76.01511101973684
123.0,80.92105263157895,76.69910004234195,76.65347450657895
124.0,81.57894736842105,77.33924561769776,77.29183799342105
125.0,82.23684210526315,77.9794290909475,77.93996710526315
126.0,82.89473684210526,78.6204867598452,78.57833059210526
127.0,83.55263157894737,79.26168802743598,79.21669407894737
128.0,84.21052631578948,79.90174811521754,79.85505756578948
129.0,84.86842105263158,80.54134658175866,80.49342105263158
130.0,85.52631578947368,81.18257979976771,81.13178453947368
131.0,86.1842105263158,81.82399207568336,81.7701480263158
132.0,86.84210526315789,82.46438854802824,82.41827713815789
133.0,87.5,83.10521295646905,83.056640625
134.0,88.15789473684211,83.74645708992124,83.69500411184211
135.0,88.8157894736842,84.38663030618252,84.3333675986842
136.0,89.47368421052632,85.02772334793549,84.98149671052632
137.0,90.13157894736842,85.66997926989146,85.61986019736842
138.0,90.78947368421052,86.31080887508304,86.25822368421052
139.0,91.44736842105263,86.95249892331105,86.89658717105263
140.0,92.10526315789474,87.5929917210214,87.54471628289474
141.0,92.76315789473684,88.23428735318579,88.18307976973684
142.0,93.42105263157895,88.8759167248386,88.82144325657895
143.0,94.07894736842105,89.51753299934897,89.45980674342105
144.0,94.73684210526315,90.15882706161376,90.10793585526315
145.0,95.39473684210526,90.79972319196585,90.74629934210526
146.0,96.05263157894737,91.44139750317171,91.38466282894737
147.0,96.71052631578947,92.08361899193255,92.03279194078947
148.0,97.36842105263158,92.72553956301066,92.67115542763158
149.0,98.02631578947368,93.36731225934403,93.31928453947368
150.0,98.6842105263158,94.0097579692416,93.9576480263158
