A,N*,N1,N2
37.0,27.819548872180448,25.671444076995495,25.749236372180448
38.0,28.57142857142857,26.384169979071796,26.46205357142857
39.0,29.32330827067669,27.09733884499435,27.18463639567669
40.0,30.075187969924812,27.811309499574158,27.916984844924812
41.0,30.82706766917293,28.528075230925655,28.64933329417293
42.0,31.57894736842105,29.244501783156142,29.38168174342105
43.0,32.33082706766917,29.964594963706688,30.11403019266917
44.0,33.08270676691729,30.686497182928743,30.85614426691729
45.0,33.83458646616541,31.41764519015396,31.588492716165412
46.0,34.58646616541353,32.1489124060251,32.32084116541353
47.0,35.338345864661655,32.88777104478641,33.053189614661655
48.0,36.090225563909776,33.625386817943856,33.775772438909776
49.0,36.84210526315789,34.36488884622374,34.50812088815789
50.0,37.59398496240601,35.10384346586437,35.23070371240601
51.0,38.34586466165413,35.8384967031661,35.95328653665413
52.0,39.097744360902254,36.57194441314843,36.666103735902254
53.0,39.849624060150376,37.30427768373943,37.388686560150376
54.0,40.6015037593985,38.03055289315053,38.1112693843985
55.0,41.35338345864661,38.75934068939183,38.83385220864661
56.0,42.10526315789473,39.48503575519895,39.55643503289473
57.0,42.857142857142854,40.2096888577028,40.279017857142854
58.0,43.609022556390975,40.936102926875456,41.011366306390975
59.0,44.3609022556391,41.660668139547695,41.7339491306391
60.0,45.11278195488722,42.38764164851459,42.46629757988722
61.0,45.86466165413533,43.114495979312494,43.18888040413533
62.0,46.616541353383454,43.843388957549074,43.921228853383454
63.0,47.368421052631575,44.57133739249297,44.653577302631575
64.0,48.1203007518797,45.302271634126335,45.3859257518797
65.0,48.87218045112782,46.033321081256396,46.11827420112782
66.0,49.62406015037594,46.76678239514895,46.84085702537594
67.0,50.37593984962406,47.499975350703096,47.57320547462406
68.0,51.127819548872175,48.231590638482224,48.305553923872175
69.0,51.879699248120296,48.9655040206022,49.028136748120296
70.0,52.63157894736842,49.69886848278852,49.76048519736842
71.0,53.38345864661654,50.43085438378769,50.48306802161654
72.0,54.13533834586466,51.16317476007917,51.20565084586466
73.0,54.88721804511278,51.89472562824198,51.93799929511278
74.0,55.639097744360896,52.62588739027991,52.660582119360896
75.0,56.39097744360902,53.35584410878647,53.39293056860902
76.0,57.14285714285714,54.08695718132969,54.12527901785714
77.0,57.89473684210526,54.8179245342168,54.84786184210526
78.0,58.64661654135338,55.5489248511872,55.58021029135338
79.0,59.3984962406015,56.27905637799081,56.3125587406015
80.0,60.150375939849624,57.00991570433869,57.035141564849624
81.0,60.90225563909774,57.742454683335204,57.76749001409774
82.0,61.65413533834586,58.47409962269762,58.49983846334586
83.0,62.40601503759398,59.206307909299824,59.23218691259398
84.0,63.1578947368421,59.939565086636,59.9645353618421
85.0,63.909774436090224,60.67279554413038,60.696883811090224
86.0,64.66165413533834,61.40561077182873,61.42923226033834
87.0,65.41353383458646,62.13886091845916,62.15181508458646
88.0,66.16541353383458,62.87178423770709,62.88416353383458
89.0,66.9172932330827,63.60530446308841,63.6165119830827
90.0,67.66917293233082,64.33844486121872,64.33909480733082
91.0,68.42105263157895,65.07112477279243,65.07144325657895
92.0,69.17293233082707,65.80437640799461,65.80379170582707
93.0,69.92481203007519,66.53770542493554,66.53614015507519
94.0,70.67669172932331,67.26993479508253,67.25872297932331
95.0,71.42857142857143,68.0032130881737,67.99107142857143
96.0,72.18045112781955,68.73607948245873,68.72341987781955
97.0,72.93233082706766,69.46991318810555,69.45576832706766
98.0,73.68421052631578,70.20279689203343,70.18811677631578
99.0,74.4360902255639,70.93530095129817,70.9204652255639
100.0,75.18796992481202,71.66944968986546,71.65281367481202
101.0,75.93984962406014,72.40340079058006,72.38516212406014
102.0,76.69172932330827,73.13668419725347,73.11751057330827
103.0,77.44360902255639,73.87126422469554,73.84985902255639
104.0,78.19548872180451,74.60537155149451,74.58220747180451
105.0,78.94736842105263,75.33915494675897,75.31455592105263
106.0,79.69924812030075,76.07406091637347,76.04690437030075
107.0,80.45112781954887,76.80817999011265,76.77925281954887
108.0,81.203007518797,77.54266260445378,77.511601268797
109.0,81.9548872180451,78.27750070880643,78.2439497180451
110.0,82.70676691729322,79.01176023103413,78.97629816729322
111.0,83.45864661654134,79.746530826187,79.70864661654134
112.0,84.21052631578947,80.47997413487629,80.44099506578947
113.0,84.96240601503759,81.21510714845647,81.18310914003759
114.0,85.71428571428571,81.94893057222502,81.91545758928571
115.0,86.46616541353383,82.6834569339823,82.64780603853383
116.0,87.21804511278195,83.41739691464429,83.38015448778195
117.0,87.96992481203007,84.15241919855457,84.11250293703007
118.0,88.7218045112782,84.88811458067816,84.8448513862782
119.0,89.47368421052632,85.62273238011014,85.57719983552632
120.0,90.22556390977444,86.35897461240955,86.31931390977444
121.0,90.97744360902256,87.09333550190318,87.05166235902256
122.0,91.72932330827066,87.82922740772528,87.78401080827066
123.0,92.48120300751879,88.5644387284809,88.51635925751879
124.0,93.23308270676691,89.30027240999482,89.24870770676691
125.0,93.98496240601503,90.03618259307846,89.99082178101503
126.0,94.73684210526315,90.77169641970931,90.72317023026315
127.0,95.48872180451127,91.50656414722116,91.45551867951127
128.0,96.2406015037594,92.24190123913017,92.1878671287594
