A,N*,N1,N2
85.0,97.14285714285714,99.74677833477091,99.74051339285714
86.0,98.28571428571429,100.90605310126783,100.90290178571429
87.0,99.42857142857143,102.06503957586133,102.06529017857143
88.0,100.57142857142857,103.22394920019498,103.22767857142857
89.0,101.71428571428571,104.38291368324832,104.39006696428571
90.0,102.85714285714286,105.54177916463433,105.54268973214286
91.0,104.0,106.70042824721763,106.705078125
92.0,105.14285714285714,107.85925887822779,107.86746651785714
93.0,106.28571428571429,109.01796142419519,109.02985491071429
94.0,107.42857142857143,110.17636230765281,110.19224330357143
95.0,108.57142857142857,111.33529092297445,111.34486607142857
96.0,109.71428571428571,112.49304919548283,112.50725446428571
97.0,110.85714285714286,113.65199761075282,113.66964285714286
98.0,112.0,114.81016798223186,114.822265625
99.0,113.14285714285714,115.9682746797888,115.98465401785714
100.0,114.28571428571429,117.12631831548578,117.14704241071429
101.0,115.42857142857143,118.28498072726138,118.30943080357143
102.0,116.57142857142857,119.44252165985517,119.46205357142857
103.0,117.71428571428571,120.6008983896272,120.62444196428571
104.0,118.85714285714286,121.75899064588637,121.78683035714286
105.0,120.0,122.9163594925239,122.939453125
106.0,121.14285714285714,124.07428507287662,124.10184151785714
107.0,122.28571428571429,125.23217391303963,125.26422991071429
108.0,123.42857142857143,126.38908416809146,126.41685267857143
109.0,124.57142857142857,127.54638442713505,127.57924107142857
110.0,125.71428571428571,128.70437751688718,128.74162946428572
111.0,126.85714285714286,129.86241206308114,129.89425223214286
112.0,128.0,131.01918867979177,131.056640625
113.0,129.14285714285714,132.17679895969715,132.20926339285714
114.0,130.28571428571428,133.33400878235275,133.37165178571428
115.0,131.42857142857142,134.4908920366399,134.53404017857142
116.0,132.57142857142858,135.64820001451295,135.68666294642858
117.0,133.71428571428572,136.80549496171602,136.84905133928572
118.0,134.85714285714286,137.96273712305455,138.00167410714286
119.0,136.0,139.11928238902422,139.1640625
120.0,137.14285714285714,140.2763057738191,140.32645089285714
121.0,138.28571428571428,141.43307605367167,141.47907366071428
122.0,139.42857142857142,142.59000138591705,142.64146205357142
123.0,140.57142857142858,143.74650087562867,143.79408482142858
124.0,141.71428571428572,144.90367644791777,144.95647321428572
125.0,142.85714285714286,146.0595914892616,146.10909598214286
126.0,144.0,147.2159999467023,147.271484375
127.0,145.14285714285714,148.37330363867167,148.42410714285714
128.0,146.28571428571428,149.52944924906637,149.58649553571428
129.0,147.42857142857142,150.68601671055603,150.73911830357142
130.0,148.57142857142858,151.84214699848656,151.90150669642858
131.0,149.71428571428572,152.99894447670562,153.05412946428572
132.0,150.85714285714286,154.1553255057874,154.21651785714286
133.0,152.0,155.31124416544688,155.369140625
134.0,153.14285714285714,156.46801456221297,156.52176339285714
135.0,154.28571428571428,157.62370815304507,157.68415178571428
136.0,155.42857142857142,158.7798884418474,158.83677455357142
137.0,156.57142857142858,159.93610280996643,159.99916294642858
138.0,157.71428571428572,161.09236534454305,161.15178571428572
139.0,158.85714285714286,162.24841761355512,162.31417410714286
